case,completeTime,b0,b1,b2,b3,b4,b5,b6,b7,b8
7575,3457714,0,0,1,0,0,0,0,0,0
7575,4838659,0,1,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0
7576,1386236,0,1,0,0,0,0,0,0,0
7576,2796083,0,0,0,1,0,0,0,0,0
7576,6675373,0,0,0,1,0,0,0,0,0
7576,7432247,0,0,1,0,0,0,0,0,0
7577,0,0,0,0,0,0,0,0,0,0
7577,0,0,0,0,0,0,0,0,0,0
7577,0,0,0,0,0,0,0,0,0,0
7577,318253,0,1,0,0,0,0,0,0,0
7577,3943625,1,0,0,0,0,0,0,0,0
7577,4539610,0,0,1,0,0,0,0,0,0
7577,5140777,0,0,1,0,0,0,0,0,0
7577,6638656,0,0,0,1,0,0,0,0,0
7577,7913236,1,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0
7578,6449986,0,0,1,0,0,0,0,0,0
7578,7517798,0,0,1,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0
7579,7434287,0,1,0,0,0,0,0,0,0
7580,0,0,0,0,0,0,0,0,0,0
7580,0,0,0,0,0,0,0,0,0,0
7580,0,0,0,0,0,0,0,0,0,0
7580,582009,1,0,0,0,0,0,0,0,0
7580,877826,0,1,0,0,0,0,0,0,0
7580,3455490,1,0,0,0,0,0,0,0,0
7580,5295408,0,0,0,1,0,0,0,0,0
7580,6441769,0,0,0,1,0,0,0,0,0
7580,7942035,1,0,0,0,0,0,0,0,0
7581,0,0,0,0,0,0,0,0,0,0
7581,0,0,0,0,0,0,0,0,0,0
7581,0,0,0,0,0,0,0,0,0,0
7581,0,0,0,0,0,0,0,0,0,0
7581,1007088,0,0,1,0,0,0,0,0,0
7581,2802650,0,0,0,1,0,0,0,0,0
7581,4283031,1,0,0,0,0,0,0,0,0
7581,6607265,0,1,0,0,0,0,0,0,0
7581,6617148,1,0,0,0,0,0,0,0,0
7582,0,0,0,0,0,0,0,0,0,0
7582,0,0,0,0,0,0,0,0,0,0
7582,0,0,0,0,0,0,0,0,0,0
7582,0,0,0,0,0,0,0,0,0,0
7582,5090760,0,0,0,1,0,0,0,0,0
7582,5789062,0,0,1,0,0,0,0,0,0
7582,6660964,0,1,0,0,0,0,0,0,0
7582,7497954,1,0,0,0,0,0,0,0,0
7582,7841632,0,0,1,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,0,0,0,0,0,0,0,0,0,0
7583,200033,0,1,0,0,0,0,0,0,0
7583,3661898,0,0,1,0,0,0,0,0,0
7583,6427266,0,0,0,1,0,0,0,0,0
7584,0,0,0,0,0,0,0,0,0,0
7584,0,0,0,0,0,0,0,0,0,0
7584,696063,0,1,0,0,0,0,0,0,0
7584,875166,0,0,1,0,0,0,0,0,0
7584,1696690,0,0,0,1,0,0,0,0,0
7584,2731550,0,1,0,0,0,0,0,0,0
7584,3944663,1,0,0,0,0,0,0,0,0
7584,4670505,0,1,0,0,0,0,0,0,0
7584,5001784,1,0,0,0,0,0,0,0,0
7585,0,0,0,0,0,0,0,0,0,0
7585,0,0,0,0,0,0,0,0,0,0
7585,33032,0,0,1,0,0,0,0,0,0
7585,1035551,0,0,1,0,0,0,0,0,0
7585,2287685,1,0,0,0,0,0,0,0,0
7585,4717217,0,0,1,0,0,0,0,0,0
7585,6284494,0,0,1,0,0,0,0,0,0
7585,6679679,0,0,0,1,0,0,0,0,0
7585,6964033,0,0,1,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0
7586,1047827,1,0,0,0,0,0,0,0,0
7586,2294144,0,0,1,0,0,0,0,0,0
7586,3594041,0,0,1,0,0,0,0,0,0
7586,6677391,0,0,0,1,0,0,0,0,0
7586,6893834,0,1,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0
7587,1244178,1,0,0,0,0,0,0,0,0
7587,1796704,0,0,0,1,0,0,0,0,0
7587,5190424,0,0,0,1,0,0,0,0,0
7587,6603227,1,0,0,0,0,0,0,0,0
7587,6861435,0,1,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7588,693551,0,0,0,1,0,0,0,0,0
7588,5541788,1,0,0,0,0,0,0,0,0
7588,6391426,0,1,0,0,0,0,0,0,0
7588,6492325,0,0,0,1,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7589,244280,0,0,0,1,0,0,0,0,0
7589,1758807,0,1,0,0,0,0,0,0,0
7589,6723924,0,0,1,0,0,0,0,0,0
7589,7305298,1,0,0,0,0,0,0,0,0
7590,0,0,0,0,0,0,0,0,0,0
7590,0,0,0,0,0,0,0,0,0,0
7590,0,0,0,0,0,0,0,0,0,0
7590,0,0,0,0,0,0,0,0,0,0
7590,1164890,0,0,1,0,0,0,0,0,0
7590,1553617,1,0,0,0,0,0,0,0,0
7590,2070875,0,1,0,0,0,0,0,0,0
7590,5969912,0,0,1,0,0,0,0,0,0
7590,7062306,0,0,0,1,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,0
7591,1430846,1,0,0,0,0,0,0,0,0
7591,1981162,1,0,0,0,0,0,0,0,0
7591,3654357,0,0,0,1,0,0,0,0,0
7591,3748239,1,0,0,0,0,0,0,0,0
7592,0,0,0,0,0,0,0,0,0,0
7592,0,0,0,0,0,0,0,0,0,0
7592,0,0,0,0,0,0,0,0,0,0
7592,0,0,0,0,0,0,0,0,0,0
7592,0,0,0,0,0,0,0,0,0,0
7592,57203,0,0,0,1,0,0,0,0,0
7592,1976134,0,1,0,0,0,0,0,0,0
7592,2236697,0,0,1,0,0,0,0,0,0
7592,2834476,1,0,0,0,0,0,0,0,0
7593,0,0,0,0,0,0,0,0,0,0
7593,0,0,0,0,0,0,0,0,0,0
7593,0,0,0,0,0,0,0,0,0,0
7593,0,0,0,0,0,0,0,0,0,0
7593,0,0,0,0,0,0,0,0,0,0
7593,2862821,0,0,1,0,0,0,0,0,0
7593,2995688,0,0,1,0,0,0,0,0,0
7593,4058934,1,0,0,0,0,0,0,0,0
7593,7242978,0,0,1,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,0,0,0,0,0,0,0,0,0,0
7594,2369659,0,1,0,0,0,0,0,0,0
7594,3464940,1,0,0,0,0,0,0,0,0
7595,0,0,0,0,0,0,0,0,0,0
7595,0,0,0,0,0,0,0,0,0,0
7595,0,0,0,0,0,0,0,0,0,0
7595,0,0,0,0,0,0,0,0,0,0
7595,1833372,0,0,0,1,0,0,0,0,0
7595,5150392,0,0,1,0,0,0,0,0,0
7595,7403354,0,1,0,0,0,0,0,0,0
7595,7514344,0,0,0,1,0,0,0,0,0
7595,7717160,0,0,0,1,0,0,0,0,0
7596,0,0,0,0,0,0,0,0,0,0
7596,0,0,0,0,0,0,0,0,0,0
7596,0,0,0,0,0,0,0,0,0,0
7596,0,0,0,0,0,0,0,0,0,0
7596,0,0,0,0,0,0,0,0,0,0
7596,2974045,1,0,0,0,0,0,0,0,0
7596,3266060,1,0,0,0,0,0,0,0,0
7596,3798412,1,0,0,0,0,0,0,0,0
7596,3817576,0,1,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,0
7597,0,0,0,0,0,0,0,0,0,0
7597,1538169,0,0,0,1,0,0,0,0,0
7597,2507018,1,0,0,0,0,0,0,0,0
7597,3290778,0,1,0,0,0,0,0,0,0
7597,6570399,1,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7598,1258816,1,0,0,0,0,0,0,0,0
7598,3817169,0,0,0,1,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0
7599,3155610,0,0,1,0,0,0,0,0,0
7599,7004576,0,0,0,1,0,0,0,0,0
7599,7087677,0,0,1,0,0,0,0,0,0
7599,7487144,1,0,0,0,0,0,0,0,0
7599,7759653,0,1,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0
7600,2181739,0,1,0,0,0,0,0,0,0
7600,3017171,0,0,0,1,0,0,0,0,0
7600,5551604,1,0,0,0,0,0,0,0,0
7600,7481276,1,0,0,0,0,0,0,0,0
7601,0,0,0,0,0,0,0,0,0,0
7601,0,0,0,0,0,0,0,0,0,0
7601,0,0,0,0,0,0,0,0,0,0
7601,0,0,0,0,0,0,0,0,0,0
7601,1232197,0,1,0,0,0,0,0,0,0
7601,5045481,0,1,0,0,0,0,0,0,0
7601,6689927,1,0,0,0,0,0,0,0,0
7601,6795966,0,0,1,0,0,0,0,0,0
7601,6938581,0,1,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0
7602,2910179,0,0,0,1,0,0,0,0,0
7602,4124140,0,0,0,1,0,0,0,0,0
7602,6005568,0,0,1,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0
7603,888029,1,0,0,0,0,0,0,0,0
7603,2522893,0,0,1,0,0,0,0,0,0
7603,5864205,0,0,1,0,0,0,0,0,0
7604,0,0,0,0,0,0,0,0,0,0
7604,0,0,0,0,0,0,0,0,0,0
7604,0,0,0,0,0,0,0,0,0,0
7604,0,0,0,0,0,0,0,0,0,0
7604,0,0,0,0,0,0,0,0,0,0
7604,1682387,0,0,0,1,0,0,0,0,0
7604,4147792,0,1,0,0,0,0,0,0,0
7604,4461991,0,0,0,1,0,0,0,0,0
7604,7298889,1,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7605,3438684,1,0,0,0,0,0,0,0,0
7605,6342217,0,0,0,1,0,0,0,0,0
7605,7139497,0,0,0,1,0,0,0,0,0
7605,7505355,0,0,1,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0
7606,2582900,0,0,1,0,0,0,0,0,0
7606,4064784,0,0,0,1,0,0,0,0,0
7606,7591276,0,0,1,0,0,0,0,0,0
7607,0,0,0,0,0,0,0,0,0,0
7607,0,0,0,0,0,0,0,0,0,0
7607,0,0,0,0,0,0,0,0,0,0
7607,161011,0,1,0,0,0,0,0,0,0
7607,1041459,0,1,0,0,0,0,0,0,0
7607,4610322,0,0,0,1,0,0,0,0,0
7607,5283707,1,0,0,0,0,0,0,0,0
7607,5715991,0,0,0,1,0,0,0,0,0
7607,5833716,0,0,0,1,0,0,0,0,0
7608,0,0,0,0,0,0,0,0,0,0
7608,0,0,0,0,0,0,0,0,0,0
7608,1858710,0,0,1,0,0,0,0,0,0
7608,2098710,0,1,0,0,0,0,0,0,0
7608,2944954,1,0,0,0,0,0,0,0,0
7608,3652620,0,1,0,0,0,0,0,0,0
7608,4749549,0,0,0,1,0,0,0,0,0
7608,6908556,0,1,0,0,0,0,0,0,0
7608,7610743,0,0,0,1,0,0,0,0,0
7609,0,0,0,0,0,0,0,0,0,0
7609,0,0,0,0,0,0,0,0,0,0
7609,0,0,0,0,0,0,0,0,0,0
7609,364724,0,0,1,0,0,0,0,0,0
7609,1221015,0,0,0,1,0,0,0,0,0
7609,1228252,0,0,1,0,0,0,0,0,0
7609,1829931,0,0,0,1,0,0,0,0,0
7609,3566668,1,0,0,0,0,0,0,0,0
7609,5159019,1,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,0
7610,1381897,0,1,0,0,0,0,0,0,0
7610,2188416,0,0,1,0,0,0,0,0,0
7610,4092361,0,0,0,1,0,0,0,0,0
7610,4400131,0,0,0,1,0,0,0,0,0
7610,5877265,0,0,0,1,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0
7611,1245425,0,1,0,0,0,0,0,0,0
7611,1494157,0,0,0,1,0,0,0,0,0
7611,4545059,0,0,1,0,0,0,0,0,0
7611,6155657,0,1,0,0,0,0,0,0,0
7611,6523804,0,0,0,1,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7612,3513626,0,1,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0
7613,1314617,1,0,0,0,0,0,0,0,0
7613,2715566,1,0,0,0,0,0,0,0,0
7613,2821612,1,0,0,0,0,0,0,0,0
7613,5467171,0,1,0,0,0,0,0,0,0
7613,7184899,0,0,0,1,0,0,0,0,0
7614,0,0,0,0,0,0,0,0,0,0
7614,0,0,0,0,0,0,0,0,0,0
7614,1207737,0,0,1,0,0,0,0,0,0
7614,1946407,0,1,0,0,0,0,0,0,0
7614,2052074,0,1,0,0,0,0,0,0,0
7614,2226491,1,0,0,0,0,0,0,0,0
7614,2582351,0,0,1,0,0,0,0,0,0
7614,6596888,0,0,0,1,0,0,0,0,0
7614,7353732,0,0,1,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7615,4148533,0,0,0,1,0,0,0,0,0
7615,4483077,0,0,1,0,0,0,0,0,0
7615,4908599,0,0,1,0,0,0,0,0,0
7616,0,0,0,0,0,0,0,0,0,0
7616,0,0,0,0,0,0,0,0,0,0
7616,0,0,0,0,0,0,0,0,0,0
7616,0,0,0,0,0,0,0,0,0,0
7616,4695294,0,0,1,0,0,0,0,0,0
7616,5738957,1,0,0,0,0,0,0,0,0
7616,5913065,0,0,1,0,0,0,0,0,0
7616,6345729,0,0,1,0,0,0,0,0,0
7616,6830738,1,0,0,0,0,0,0,0,0
7617,0,0,0,0,0,0,0,0,0,0
7617,0,0,0,0,0,0,0,0,0,0
7617,358431,0,1,0,0,0,0,0,0,0
7617,643214,0,1,0,0,0,0,0,0,0
7617,4229144,0,1,0,0,0,0,0,0,0
7617,5488576,1,0,0,0,0,0,0,0,0
7617,6144257,0,1,0,0,0,0,0,0,0
7617,6821227,0,1,0,0,0,0,0,0,0
7617,7363078,0,0,0,1,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,0,0,0,0,0,0,0,0,0,0
7618,318101,0,0,0,1,0,0,0,0,0
7618,3938832,0,0,1,0,0,0,0,0,0
7618,6706009,0,1,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,0,0,0
7619,2219711,1,0,0,0,0,0,0,0,0
7619,2258640,0,0,0,1,0,0,0,0,0
7620,0,0,0,0,0,0,0,0,0,0
7620,0,0,0,0,0,0,0,0,0,0
7620,0,0,0,0,0,0,0,0,0,0
7620,0,0,0,0,0,0,0,0,0,0
7620,581917,0,0,1,0,0,0,0,0,0
7620,1785519,0,0,0,1,0,0,0,0,0
7620,4581880,0,1,0,0,0,0,0,0,0
7620,5724432,0,1,0,0,0,0,0,0,0
7620,6022410,1,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,0,0,0,0,0,0,0,0,0,0
7621,638965,0,0,0,1,0,0,0,0,0
7621,3228121,0,0,0,1,0,0,0,0,0
7621,7167416,0,0,0,1,0,0,0,0,0
7622,0,0,0,0,0,0,0,0,0,0
7622,0,0,0,0,0,0,0,0,0,0
7622,0,0,0,0,0,0,0,0,0,0
7622,3110946,1,0,0,0,0,0,0,0,0
7622,4327891,0,0,1,0,0,0,0,0,0
7622,5175017,0,0,0,1,0,0,0,0,0
7622,5744561,0,0,1,0,0,0,0,0,0
7622,6118056,1,0,0,0,0,0,0,0,0
7622,7349337,1,0,0,0,0,0,0,0,0
7623,0,0,0,0,0,0,0,0,0,0
7623,0,0,0,0,0,0,0,0,0,0
7623,0,0,0,0,0,0,0,0,0,0
7623,0,0,0,0,0,0,0,0,0,0
7623,91984,0,0,1,0,0,0,0,0,0
7623,189153,0,0,1,0,0,0,0,0,0
7623,1648555,0,1,0,0,0,0,0,0,0
7623,1848464,0,0,0,1,0,0,0,0,0
7623,5918232,1,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,0,0,0
7624,2072999,0,1,0,0,0,0,0,0,0
7624,4012405,1,0,0,0,0,0,0,0,0
7624,4590816,1,0,0,0,0,0,0,0,0
7624,5210050,0,1,0,0,0,0,0,0,0
7625,0,0,0,0,0,0,0,0,0,0
7625,0,0,0,0,0,0,0,0,0,0
7625,0,0,0,0,0,0,0,0,0,0
7625,305600,0,1,0,0,0,0,0,0,0
7625,763399,0,1,0,0,0,0,0,0,0
7625,1841312,0,0,0,1,0,0,0,0,0
7625,4302891,0,1,0,0,0,0,0,0,0
7625,5562223,0,0,1,0,0,0,0,0,0
7625,6433527,0,1,0,0,0,0,0,0,0
7626,0,0,0,0,0,0,0,0,0,0
7626,0,0,0,0,0,0,0,0,0,0
7626,0,0,0,0,0,0,0,0,0,0
7626,0,0,0,0,0,0,0,0,0,0
7626,0,0,0,0,0,0,0,0,0,0
7626,1833983,0,0,0,1,0,0,0,0,0
7626,3372102,0,1,0,0,0,0,0,0,0
7626,3625779,0,0,0,1,0,0,0,0,0
7626,3684513,0,0,1,0,0,0,0,0,0
7627,0,0,0,0,0,0,0,0,0,0
7627,0,0,0,0,0,0,0,0,0,0
7627,0,0,0,0,0,0,0,0,0,0
7627,0,0,0,0,0,0,0,0,0,0
7627,765994,1,0,0,0,0,0,0,0,0
7627,2757574,1,0,0,0,0,0,0,0,0
7627,5697141,0,0,0,1,0,0,0,0,0
7627,5754422,0,1,0,0,0,0,0,0,0
7627,6890561,1,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0
7628,474869,0,0,1,0,0,0,0,0,0
7628,3800400,0,0,0,1,0,0,0,0,0
7628,5956360,0,0,1,0,0,0,0,0,0
7629,0,0,0,0,0,0,0,0,0,0
7629,0,0,0,0,0,0,0,0,0,0
7629,0,0,0,0,0,0,0,0,0,0
7629,0,0,0,0,0,0,0,0,0,0
7629,2590003,1,0,0,0,0,0,0,0,0
7629,6762542,1,0,0,0,0,0,0,0,0
7629,6768774,0,0,0,1,0,0,0,0,0
7629,7555907,1,0,0,0,0,0,0,0,0
7629,7801086,0,0,1,0,0,0,0,0,0
7630,0,0,0,0,0,0,0,0,0,0
7630,0,0,0,0,0,0,0,0,0,0
7630,0,0,0,0,0,0,0,0,0,0
7630,0,0,0,0,0,0,0,0,0,0
7630,0,0,0,0,0,0,0,0,0,0
7630,1699518,0,1,0,0,0,0,0,0,0
7630,3361173,0,1,0,0,0,0,0,0,0
7630,3634597,0,0,1,0,0,0,0,0,0
7630,7712379,0,0,0,1,0,0,0,0,0
7631,0,0,0,0,0,0,0,0,0,0
7631,0,0,0,0,0,0,0,0,0,0
7631,0,0,0,0,0,0,0,0,0,0
7631,0,0,0,0,0,0,0,0,0,0
7631,24357,1,0,0,0,0,0,0,0,0
7631,819781,0,0,0,1,0,0,0,0,0
7631,3350045,0,0,0,1,0,0,0,0,0
7631,3942166,0,0,1,0,0,0,0,0,0
7631,7223413,0,0,0,1,0,0,0,0,0
7632,0,0,0,0,0,0,0,0,0,0
7632,0,0,0,0,0,0,0,0,0,0
7632,0,0,0,0,0,0,0,0,0,0
7632,0,0,0,0,0,0,0,0,0,0
7632,0,0,0,0,0,0,0,0,0,0
7632,2072088,1,0,0,0,0,0,0,0,0
7632,3179510,1,0,0,0,0,0,0,0,0
7632,3873035,0,0,1,0,0,0,0,0,0
7632,4149269,0,1,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,0,0,0,0,0,0,0,0,0,0
7633,1966894,0,1,0,0,0,0,0,0,0
7633,4593263,0,1,0,0,0,0,0,0,0
7634,0,0,0,0,0,0,0,0,0,0
7634,0,0,0,0,0,0,0,0,0,0
7634,423698,0,0,0,1,0,0,0,0,0
7634,4681158,0,1,0,0,0,0,0,0,0
7634,5151267,0,1,0,0,0,0,0,0,0
7634,5456625,0,0,0,1,0,0,0,0,0
7634,6522891,1,0,0,0,0,0,0,0,0
7634,7190993,0,0,0,1,0,0,0,0,0
7634,7592665,0,1,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7635,555965,0,0,0,1,0,0,0,0,0
7635,1784149,0,1,0,0,0,0,0,0,0
7635,2528956,1,0,0,0,0,0,0,0,0
7635,5964959,0,0,0,1,0,0,0,0,0
7635,6070816,0,1,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7636,2074878,0,0,0,1,0,0,0,0,0
7636,2344610,0,1,0,0,0,0,0,0,0
7637,0,0,0,0,0,0,0,0,0,0
7637,0,0,0,0,0,0,0,0,0,0
7637,0,0,0,0,0,0,0,0,0,0
7637,228212,0,0,1,0,0,0,0,0,0
7637,1362043,0,1,0,0,0,0,0,0,0
7637,2584565,0,0,0,1,0,0,0,0,0
7637,2991598,0,0,1,0,0,0,0,0,0
7637,3089879,0,1,0,0,0,0,0,0,0
7637,4752953,0,0,0,1,0,0,0,0,0
7638,0,0,0,0,0,0,0,0,0,0
7638,0,0,0,0,0,0,0,0,0,0
7638,0,0,0,0,0,0,0,0,0,0
7638,0,0,0,0,0,0,0,0,0,0
7638,0,0,0,0,0,0,0,0,0,0
7638,2829738,0,0,0,1,0,0,0,0,0
7638,3769219,0,1,0,0,0,0,0,0,0
7638,3868981,0,1,0,0,0,0,0,0,0
7638,4278723,0,0,0,1,0,0,0,0,0
7639,0,0,0,0,0,0,0,0,0,0
7639,0,0,0,0,0,0,0,0,0,0
7639,89049,0,0,1,0,0,0,0,0,0
7639,169774,0,1,0,0,0,0,0,0,0
7639,375668,0,0,0,1,0,0,0,0,0
7639,1828995,0,1,0,0,0,0,0,0,0
7639,2285789,1,0,0,0,0,0,0,0,0
7639,2972382,0,0,1,0,0,0,0,0,0
7639,5022055,0,0,1,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0
